scorer,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000,DLC_resnet50_ViennaJan15shuffle1_34000
bodyparts,Head,Head,Head,Nose,Nose,Nose,Coccyx,Coccyx,Coccyx,Tail,Tail,Tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
544,732.5148315,485.1113586,0.999997735,734.3776245,515.3380737,0.999994695,628.7702637,372.5526733,0.999996543,608.1384888,364.6540527,0.999994636
545,732.4265137,485.163147,0.999997735,734.3197021,515.4431152,0.999994576,628.6422119,372.6871643,0.999996901,608.1386719,364.666748,0.999994278
546,732.4405518,485.2590027,0.999997735,734.336792,515.5213013,0.999994755,628.4161377,372.2041931,0.999997139,608.1097412,364.584259,0.999993682
547,732.430542,485.2650757,0.999997735,734.4154663,515.4796143,0.99999404,628.4013672,372.1998291,0.999997258,608.1346436,364.6307983,0.999993742
548,732.3925171,485.4081116,0.999997675,734.5097046,515.4593506,0.999992788,628.3962402,372.157135,0.999997139,608.1390991,364.6082764,0.999993801
549,732.4818726,485.5231323,0.999997735,734.2559204,515.7374878,0.999993801,628.4807129,371.8075562,0.999996781,608.3848267,364.5964355,0.999994397
550,732.40625,485.5806274,0.999997795,734.0360107,515.9437866,0.999993324,629.2694092,371.9114075,0.999996603,608.4753418,364.681488,0.999994636
551,732.4089355,485.6143799,0.999997795,734.0021362,516.0742798,0.999993145,629.2995605,371.9273376,0.999996603,608.5296631,364.65625,0.999994636
552,732.3759155,485.562439,0.999997735,733.9828491,516.1390991,0.999992847,629.4542236,371.8399658,0.999996483,608.4262695,364.6527405,0.999994755
553,732.4592285,485.6429749,0.999997675,734.225647,515.8856201,0.99999404,628.6799316,372.11026,0.999996901,608.5427856,364.3935242,0.999995589
554,732.5354614,485.7028809,0.999997675,734.2445679,515.8499146,0.999994874,627.7071533,372.1917725,0.999996662,608.5003052,364.4333496,0.999994695
555,732.5655518,485.7678223,0.999997616,734.2032471,515.8538818,0.99999547,627.9562988,371.9847412,0.999996901,608.3503418,364.4596863,0.999994397
556,732.6254883,485.8128357,0.999997616,734.2185669,515.8980103,0.999995351,628.1029053,371.9358215,0.99999702,608.4784546,364.2622681,0.999995112
557,732.7086182,485.9442139,0.999997616,734.2215576,515.9060059,0.99999547,627.8900757,372.4233093,0.999996901,608.6317749,364.3487549,0.999995351
558,732.7131958,485.9674683,0.999997556,734.1970215,515.8411865,0.99999547,628.0437012,372.4504395,0.999995649,609.1168823,364.4533997,0.99999553
559,732.7140503,485.9676208,0.999997497,734.2212524,515.7826538,0.999995351,628.0802002,372.2219849,0.999996066,609.0664063,364.3833313,0.999995828
560,732.7009277,485.9710693,0.999997437,734.2390137,515.6567993,0.999995112,628.0286865,372.2767334,0.999996185,609.1937256,364.3641968,0.999995828
561,732.6380005,485.9685669,0.999997616,734.1828613,515.7603149,0.999994874,628.6105957,371.9206238,0.999996185,609.1706543,364.544342,0.999995768
562,732.576355,485.9328003,0.999997556,734.1790771,515.7678833,0.999994993,628.3120728,372.0803223,0.999996305,609.090271,364.4466858,0.999995649
563,732.5374756,485.9196777,0.999997616,734.1953735,515.7357788,0.999994755,628.442749,372.0206299,0.999996424,609.0184937,364.3234253,0.999995708
564,732.5530396,485.8958435,0.999997556,734.1193848,515.6659546,0.999994397,628.6618042,371.8085327,0.999995589,609.0599976,364.4129333,0.999995649
565,732.5441284,485.8183289,0.999997616,734.1236572,515.6268311,0.999995053,628.8685913,372.192749,0.999995768,608.9827881,364.5782776,0.999995589
566,732.5475464,485.8237915,0.999997616,734.0205688,515.7123413,0.99999553,628.8649292,372.0961609,0.999996185,608.6624756,364.4180603,0.99999547
567,732.5719604,485.8295593,0.999997616,734.0332642,515.7304077,0.999995351,628.9639282,372.0907593,0.999996066,608.4556885,364.5140991,0.999995232
568,732.5475464,485.9034119,0.999997497,733.9622192,515.7879639,0.99999541,629.4658203,371.9004517,0.999996424,608.1366577,364.9126892,0.999993682
569,732.5281982,485.9104004,0.999997616,733.9504395,515.7972412,0.99999547,629.3416138,371.4287415,0.999996305,608.3192139,364.7683105,0.999994397
570,732.5597534,485.9019165,0.999997497,734.0064697,515.7530518,0.999995768,629.4541626,371.3297729,0.99999553,608.5837402,364.6541138,0.999994934
571,732.5493164,485.8961487,0.999997616,734.0045166,515.7636108,0.999995828,629.4918823,371.4252319,0.999995232,608.7868042,364.5323792,0.999995589
572,732.6256714,485.9350281,0.999997616,734.0063477,515.7331543,0.999995649,629.3136597,371.6803284,0.999995589,608.7568359,364.4576721,0.999995947
573,732.6314087,485.9645996,0.999997616,734.0245361,515.7668457,0.999995232,629.4250488,371.4082947,0.999996126,608.7109985,364.4341431,0.999996006
574,732.7119751,485.9932861,0.999997616,734.0146484,515.7628174,0.999995112,629.4302979,371.473877,0.999995828,608.7228394,364.5336914,0.999996006
575,732.7194214,485.9674377,0.999997675,734.052063,515.7371216,0.999995112,629.420166,371.4279785,0.999996185,608.6386719,364.5889587,0.999995828
576,732.7111816,485.9768372,0.999997735,734.0315552,515.7684326,0.999995112,629.3485718,371.4179077,0.999996185,608.6755981,364.5973511,0.999995947
577,732.6516113,485.9171448,0.999997675,734.1030884,515.6173096,0.999994874,628.5571899,371.3378296,0.999996185,608.5498657,364.6279297,0.999995232
578,732.6094971,485.9715576,0.999997616,734.1079712,515.6764526,0.999994993,629.1973877,371.6585388,0.999996781,608.2991943,364.6951294,0.999994755
579,732.5981445,485.9516296,0.999997675,734.112793,515.666748,0.999995053,629.1477051,371.3914185,0.999997079,608.2943726,364.6512146,0.999994755
580,732.6310425,485.897644,0.999997854,734.1234131,515.6606445,0.999994993,628.4572144,371.3113098,0.99999702,608.2050781,364.5456238,0.999994516
581,732.5741577,485.8578796,0.999997854,734.1713867,515.5718384,0.999995232,629.0797729,371.5362549,0.999996483,608.5786133,364.6648865,0.99999547
582,732.4938354,485.7993469,0.999997735,734.2243652,515.5296021,0.999995172,628.9909058,371.6341858,0.999996305,608.7022095,364.7728882,0.999995589
583,732.505127,485.8079834,0.999997735,734.2514038,515.5059204,0.999994993,629.336731,371.2262573,0.999995112,609.0841064,364.696106,0.999995887
584,732.5116577,485.8610229,0.999997795,734.3050537,515.4763794,0.999994993,629.1380005,372.5806885,0.999996245,608.8173218,364.7859802,0.999995708
585,732.4386597,485.8614807,0.999997854,734.2381592,515.5609131,0.999994516,628.9987793,372.5822449,0.999996305,608.7838135,364.8177795,0.999995708
586,732.4448242,485.9199219,0.999997973,734.2154541,515.640686,0.999994278,628.9501343,372.4865723,0.999996483,608.8983154,364.7204895,0.999995947
587,732.4138184,485.9239807,0.999997973,734.1749268,515.7816162,0.999994397,628.9320068,372.4695435,0.999996483,608.9029541,364.7113647,0.999995947
588,732.3970947,485.8929138,0.999998152,734.1618042,515.8181763,0.999995112,628.9529419,372.5325012,0.999996364,608.9457397,364.7250977,0.999996066
589,732.3869629,485.9452209,0.999997973,734.0463867,515.9093628,0.99999553,628.9592896,372.1942444,0.999996424,608.8930664,364.7652588,0.999995887
590,732.3762207,485.9599915,0.999998033,733.9954224,515.8535156,0.999995828,628.8834229,372.2493286,0.999996543,608.9509888,364.6943054,0.999996006
591,732.3530273,485.9839478,0.999997973,733.9702148,515.9206543,0.999995887,628.8815918,372.2387085,0.999996603,608.9251099,364.7375488,0.999995828
592,732.3552856,486.0102234,0.999997973,733.9680176,515.8591919,0.999996126,628.8775024,372.0731201,0.999996483,608.9355469,364.7674866,0.999995589
593,732.3291016,485.9930725,0.999997854,733.9978638,516.1213989,0.999996662,629.0508423,372.2275696,0.999996424,608.965332,364.7861328,0.999995708
594,732.3034058,486.041687,0.999997795,734.0299683,516.1154785,0.999996901,629.1140747,372.2474976,0.999996424,608.9310913,364.7925415,0.999995828
595,732.2808228,486.0892334,0.999997735,733.9473877,516.1624146,0.999996901,629.0906372,372.2033386,0.999996364,608.8649902,364.787323,0.999995828
596,732.2924805,486.0838013,0.999997735,733.9761963,516.0906372,0.99999702,628.7727051,372.088562,0.99999702,608.8151855,364.5770569,0.999995708
597,732.2938843,486.1130981,0.999997735,733.5286255,516.3911133,0.999997258,628.5325928,372.08078,0.99999702,608.6055908,364.7849731,0.999995172
598,732.217041,486.0614624,0.999998033,733.2000732,516.2022095,0.999997377,628.5030518,372.0700378,0.999996901,608.6809692,364.6750183,0.99999547
599,732.2574463,486.0231323,0.999998093,733.2666626,516.2376709,0.999996781,628.5328369,372.0906677,0.99999696,608.6141357,364.7382507,0.999995351
600,732.2857056,485.9232788,0.999998093,733.0319824,516.0114136,0.99999702,628.4957886,371.7870789,0.99999702,608.6044312,364.7286682,0.999995232
601,732.3203735,485.8180847,0.999998033,732.4563599,516.7155762,0.999997616,628.6640625,371.7516479,0.999997139,608.6082764,364.7540588,0.999995053
602,732.0452881,485.4564514,0.999997497,731.8412476,517.6906738,0.999997854,628.392395,371.9612427,0.999997139,608.6891479,364.9121094,0.999994874
603,731.6360474,485.5306091,0.999997437,731.0618896,518.0541992,0.999998391,628.46875,372.2197876,0.999996603,608.7647705,364.9909058,0.999995351
604,731.8550415,485.0552979,0.999997973,730.1962891,518.5357056,0.999998212,628.5036621,372.3770447,0.999996543,608.723877,365.0969238,0.999995112
605,731.175415,484.4551697,0.999998093,729.2230225,518.2644043,0.999998689,628.5169678,371.5335083,0.999995112,609.000061,365.0151672,0.999995351
606,730.135376,483.8394165,0.999997497,728.8740845,517.2189331,0.999998569,628.8603516,371.5739746,0.99999404,609.2119141,365.1974182,0.999995053
607,729.4524536,485.2065735,0.999996781,727.7920532,517.2506104,0.999999642,628.8499146,371.8534546,0.999994218,609.4630127,365.2269287,0.999995232
608,728.3353882,484.9031982,0.999997735,726.3737793,517.8911133,0.999999523,628.4611206,371.8001404,0.999993742,609.822876,365.32724,0.999994814
609,727.5858154,484.3287048,0.999998748,723.4403076,518.5200195,0.999999642,628.5614624,371.9862061,0.999993205,610.1950073,365.2287598,0.999994874
610,726.9718018,484.5575256,0.999999166,720.2865601,518.2210083,0.999998868,629.0562744,372.090332,0.99999398,609.4118652,366.0083313,0.999991596
611,726.9688721,484.0148926,0.999998808,718.5550537,518.210083,0.999998212,628.8585205,372.3903503,0.999994099,609.5600586,366.0240784,0.999991775
612,726.4797974,484.107666,0.999998331,713.6765747,516.5627441,0.999999702,628.9805298,372.7225037,0.999994278,609.645874,365.9378967,0.999989152
613,724.3483887,484.1109924,0.999999046,710.284668,514.2493896,0.999999762,628.6956177,372.3904724,0.99999404,608.8327637,366.427948,0.999984562
614,722.8045654,484.0835266,0.999999166,708.3358154,510.6650696,0.999999583,628.0845947,372.6338806,0.999993384,608.5874023,367.1810608,0.999978304
615,720.7099609,484.2893372,0.999997616,705.7093506,510.8100891,0.999999464,627.3718262,372.5076904,0.999992132,608.682251,367.7050171,0.999983549
616,719.1694336,484.4129028,0.999995649,704.3908081,511.4747925,0.999999523,626.7293091,371.9619751,0.999992371,608.6140747,367.6118469,0.999982119
617,718.1837769,484.0835266,0.999996781,701.1858521,513.5014648,0.999998808,627.4394531,372.2478943,0.999994397,608.7072754,367.2313843,0.999978542
618,716.4473877,484.0400391,0.999996543,696.0965576,513.4480591,0.999998689,627.3059692,372.1821899,0.999994397,609.4143066,366.6657104,0.999982417
619,715.2995605,484.1014709,0.999994755,694.0049438,514.9506836,0.999998927,627.3223267,372.2983704,0.999994636,609.1686401,366.6357727,0.999983191
620,713.2064209,484.9381104,0.999986172,692.6616211,515.9274902,0.999999225,627.2596436,372.6145325,0.999993205,608.6601563,366.7536926,0.999976814
621,710.8529053,486.2404175,0.999991775,691.559021,516.1820068,0.999999404,627.3113403,372.3990173,0.999996603,608.5598755,366.4310913,0.999979436
622,708.2810059,486.1954346,0.99999702,690.918457,516.1581421,0.999999702,627.1087646,371.5540771,0.999996245,608.1074829,366.3463135,0.999976993
623,707.0122681,487.7949829,0.999991179,688.8980103,517.1265259,0.999999523,627.5880127,371.3799438,0.999996901,608.1641235,365.2664795,0.999987245
624,704.3789673,489.4008484,0.999981523,687.3243408,519.5487671,0.999997735,627.6416626,371.624176,0.999996245,608.7976685,364.5934753,0.999991417
625,703.1063232,490.4144897,0.999980211,684.1642456,519.5095825,0.999998569,628.0540161,370.6012573,0.999995232,609.213562,364.1335754,0.99999404
626,702.3550415,492.4318542,0.999979079,682.7944946,520.3253174,0.999996722,628.9480591,369.7393799,0.999996066,609.8498535,362.8644714,0.999995232
627,701.4562988,492.8537598,0.999981999,681.9541626,520.5231323,0.999997377,628.836853,368.8916016,0.999995172,609.7166138,362.1416626,0.999994218
628,700.9359131,493.4888916,0.999979019,680.8452148,521.9173584,0.999990642,628.8043213,369.183197,0.999994159,610.0415039,362.9841309,0.999996066
629,700.512146,493.4528198,0.999976575,679.8508911,521.7622681,0.999993026,626.9025879,368.7642517,0.99999547,609.6266479,362.598877,0.999996185
630,699.9265747,493.5814819,0.999972999,678.4736938,522.828186,0.999998212,626.9649658,367.782074,0.999992609,609.2877197,362.5772705,0.999995828
631,699.4656982,494.0579834,0.99995786,677.0623169,522.0662231,0.999997854,627.1658936,368.3074036,0.999993742,609.6292725,362.7817383,0.999996424
632,699.1150513,494.1166077,0.999956608,676.484375,522.6767578,0.999998569,627.4866333,368.5900879,0.999994934,610.2034912,362.4317932,0.999996543
633,698.7484741,494.3344421,0.999950409,676.3500977,523.012207,0.999998569,628.5563354,369.4282532,0.999996185,610.9390259,362.5446777,0.999997497
634,698.4758911,494.4694519,0.999947608,676.371582,522.9647217,0.999998331,628.1520996,369.0536499,0.999993801,609.4844971,364.1089478,0.99999553
635,698.4741211,494.6183472,0.999953508,676.4711304,523.0298462,0.999998331,628.5444336,369.1674805,0.999996603,609.1672974,362.971405,0.999994695
636,698.7156982,494.8572693,0.999963462,676.6027832,523.1809692,0.999998033,628.3066406,369.5944519,0.999996722,608.4564209,364.1275024,0.999991894
637,698.7844849,494.9187317,0.99996835,676.71521,523.3712769,0.999998093,628.5582886,370.6599121,0.999997675,608.6532593,364.1082458,0.999991477
638,698.8136597,495.3094788,0.999976516,677.1295776,523.4605103,0.999997795,627.920105,370.7356262,0.999997318,608.0247192,364.8880005,0.999988556
639,699.1714478,495.4454041,0.999978125,677.4081421,523.6219482,0.999997139,627.7988281,369.9130249,0.999992847,609.239624,365.0775452,0.999991059
640,699.600708,495.317688,0.999978542,677.6229248,523.7825317,0.999996483,627.1903687,369.8838196,0.999992728,608.6096191,365.3503418,0.999990046
641,699.8565063,495.3953552,0.999980688,677.7485352,523.7559814,0.999995947,626.9511719,369.7086182,0.99999249,608.085022,365.4832764,0.999985456
642,700.0581055,495.4514465,0.999983907,677.9009399,523.6477051,0.999995589,627.3919067,369.1546631,0.999991775,608.9124756,364.897644,0.999992728
643,700.1289063,495.4666748,0.999984741,678.1356812,523.8143921,0.99999553,628.0274048,369.0042114,0.999993086,608.9541016,364.8024597,0.999991953
644,700.1855469,495.4676819,0.999984384,678.0678101,523.8684082,0.999995351,628.6025391,369.259552,0.999994516,609.001709,364.4695435,0.999991953
645,700.1433105,495.5754395,0.999983907,678.0656128,523.81604,0.99999541,628.621582,369.5000916,0.999995351,609.3624268,364.3572083,0.999992728
646,700.1669312,495.6044922,0.999984384,678.0848389,523.8589478,0.999996066,629.2755127,369.9113159,0.999994636,609.4147949,364.6024475,0.999993682
647,700.1123047,495.6595764,0.999984026,678.0283813,523.8464355,0.999996066,628.9406738,369.4145203,0.999995291,608.7722168,364.842804,0.999991238
648,700.0535278,495.6777649,0.999982595,677.9835815,523.8473511,0.999995708,627.8015137,369.0805969,0.999993801,608.5838623,365.1774902,0.999990821
649,699.9232788,495.9295959,0.999982357,677.8447266,523.8634033,0.999994397,628.2801514,369.0007019,0.999993384,608.6819458,365.1073303,0.999992371
650,699.8919678,495.9689331,0.999980927,677.8346558,523.8799438,0.999994636,628.4892578,369.1157532,0.999993682,608.8260498,364.924469,0.999992609
651,699.8713989,495.9698181,0.999980211,677.7911987,523.7341309,0.999994695,628.7059937,368.7831421,0.999991536,609.4641113,364.7882996,0.999993861
652,699.8250122,496.0096436,0.999981403,677.6984253,523.7554932,0.999994874,629.4824829,369.1204834,0.999994099,608.7157593,364.729248,0.999991775
653,699.8562622,495.9539795,0.999980927,677.5244141,523.6572266,0.999994636,628.0328979,369.0854492,0.999994159,608.3648071,365.1903992,0.999990463
654,699.8203125,496.0220947,0.99998039,677.4298706,523.6555786,0.999994457,628.1464233,369.2654419,0.999993443,608.4581909,365.3211365,0.999991655
655,699.8579102,496.0133667,0.999979913,677.3477173,523.6549072,0.999994159,628.4458008,369.2995911,0.999993205,608.6485596,365.3092651,0.999992609
656,699.8137817,495.9866943,0.999979675,677.213501,523.6584473,0.999994278,628.8634644,369.4065552,0.999989927,609.1931763,365.2629395,0.999993026
657,699.8380127,496.0218811,0.999981284,677.1635742,523.7752686,0.99999392,628.8696899,369.5367737,0.999992251,609.119812,364.999115,0.99999392
658,699.7822876,496.1005859,0.999980927,677.2249146,523.8761597,0.999993801,628.8927002,369.4502563,0.999993086,608.8534546,364.8929138,0.999994397
659,699.8063354,496.1129761,0.999981701,677.2738037,523.9862671,0.999993443,628.2761841,369.4486389,0.999994218,608.9790649,364.8021851,0.999994755
660,699.7618408,496.1426392,0.999982119,677.3930664,524.2167969,0.999993086,627.8856201,369.6351013,0.999993324,608.9794312,364.9830933,0.999994457
661,699.8016357,496.1389771,0.999982476,677.3214722,524.1262207,0.99999392,627.5524292,369.2701416,0.999992549,609.0869751,364.8536682,0.999995232
662,699.8328247,495.9876099,0.999981463,677.3053589,524.2089233,0.999993682,627.8668823,369.5506592,0.999994397,608.5628662,364.9213562,0.999994159
663,699.8292847,496.0119934,0.999982119,677.2972412,524.2440186,0.999993801,627.5561523,369.5499573,0.999994159,608.465332,364.9517517,0.999994695
664,699.8369141,495.9802856,0.999982059,677.269165,524.1878052,0.99999404,628.4726563,371.0514526,0.999996006,608.5053101,364.880127,0.999995947
665,699.862854,495.992218,0.999982059,677.3447266,524.1947632,0.999994159,628.503418,371.0275574,0.999996662,608.2836304,364.9795227,0.999994993
666,699.8921509,495.9703674,0.999981999,677.3339233,524.2002563,0.99999398,628.798584,370.9933777,0.99999541,608.843689,364.795105,0.999995828
667,700.0084229,495.9771118,0.999983788,677.329895,524.215332,0.999993742,628.8861084,370.7252502,0.999995887,608.6171875,364.9280396,0.999995112
668,700.0779419,495.9354858,0.999984264,677.3762207,524.2484741,0.999993503,628.8041992,370.6120605,0.999996722,608.2817383,364.8512573,0.999994993
669,700.0475464,495.9284973,0.999984145,677.4579468,524.1546021,0.999993324,628.9464111,370.6665039,0.999996781,608.1289673,364.8686829,0.999993563
670,700.0234375,495.9398804,0.999983549,677.4844971,524.2208862,0.999993622,628.4784546,370.5808411,0.999994278,609.2643433,364.6998596,0.999995112
671,700.0709839,495.979187,0.999982059,677.4529419,524.3631592,0.999992728,627.7819214,369.0289307,0.999993086,609.2432251,364.5702209,0.999994993
672,700.27771,496.046875,0.999983907,678.741272,524.3641357,0.999993086,628.3153687,369.4691162,0.999995232,608.7994995,364.6430664,0.99999404
673,699.9780273,496.0479431,0.999976993,681.3074951,524.7915039,0.999990463,627.9250488,369.5271912,0.999995112,608.7637939,364.6871643,0.99999398
674,700.1925659,496.3286438,0.999980211,683.6809082,526.2660522,0.999997854,628.0576172,369.6177368,0.999995768,608.7793579,364.7113953,0.99999404
675,700.0682373,496.1526489,0.999981403,685.9038696,526.6300659,0.999994278,627.8459473,369.5372314,0.999995172,609.1060181,364.7519836,0.99999404
676,700.0507813,496.118042,0.999986708,689.5338745,526.6946411,0.999999046,628.0623169,370.1265869,0.999996424,608.4432373,364.8173523,0.999993026
677,699.8240967,497.0449524,0.999992609,694.0922241,525.812561,0.999995708,628.1798096,369.7044983,0.999996781,608.8522949,364.1278076,0.999993026
678,700.0081787,497.7149353,0.99999249,697.7313843,525.4946289,0.999975324,628.1897583,369.6598206,0.999996901,609.1941528,363.6455078,0.999994516
679,700.742981,498.2274475,0.999990702,702.5547485,522.2207642,0.999978781,628.6417847,369.4187622,0.99999702,609.4528198,363.338501,0.999994457
680,701.3290405,500.4002686,0.999957919,706.9529419,521.7920532,0.999951005,628.6283569,369.520813,0.999997377,609.3948975,363.0821228,0.999995232
681,702.8526611,500.5073242,0.99997884,711.1995239,521.3158569,0.999787569,628.7192383,369.4796143,0.999997497,609.7943115,362.7174683,0.999995589
682,704.2617798,500.0900879,0.999984384,719.784668,516.9055786,0.999962449,629.348999,369.3053894,0.999997377,609.9432983,362.4122314,0.999996185
683,704.7747803,499.3514709,0.999981523,723.02771,515.0836792,0.999947786,629.5932617,369.6055908,0.999997318,608.9332886,362.5767822,0.999993742
684,705.8463745,499.2858582,0.999989867,724.2299805,515.394165,0.999932408,629.8894043,369.3512573,0.999996901,608.8050537,362.5648499,0.999993563
685,707.8914795,497.309906,0.999997735,729.6334229,509.4068909,0.999973238,629.722229,369.2712708,0.999996841,608.9370728,362.457428,0.999993145
686,709.5895386,495.8780212,0.999992847,734.9981689,504.0027771,0.999957919,629.7192993,369.0006714,0.999996066,609.2653809,362.8351135,0.99999404
687,711.4082642,493.865387,0.999973953,739.6091919,500.3977966,0.999996066,629.6550293,368.6918945,0.999995112,609.2227783,362.7658997,0.999992847
688,714.7484131,492.6682739,0.999982059,743.1231079,499.212616,0.999988794,629.460022,368.6236267,0.999995708,608.8436279,362.4750061,0.999990821
689,715.9333496,492.6335754,0.999993563,744.9506226,498.1669617,0.999997735,629.9594727,368.9594421,0.999995947,608.6025391,362.3832703,0.999992549
690,716.8172607,492.0081482,0.999992311,750.739563,495.0368958,0.945257902,630.1431274,368.6034851,0.999995232,608.5249634,362.3568726,0.999991715
691,717.7023315,490.3433533,0.99998796,752.3164673,493.9243469,0.992684901,629.9699707,368.5883484,0.999995768,608.2598267,362.0467224,0.999988735
692,719.4047852,488.8335571,0.999984145,753.2723999,492.4570923,0.998399615,629.9407349,368.4804382,0.999995589,608.2684937,362.0262146,0.999988317
693,719.7522583,486.7051086,0.999996185,751.7514648,491.4403076,0.992884517,630.1864014,368.3730774,0.999995708,608.4289551,362.051178,0.999989033
694,720.9593506,485.6246948,0.999996543,751.2216797,486.4518127,0.999568224,630.1633911,368.6119995,0.999995589,608.3068848,362.0861511,0.999988437
695,721.434082,484.0917664,0.999998152,751.6381226,482.4594727,0.999996901,630.0358276,368.795929,0.999995828,608.5845337,362.0666199,0.999990106
696,722.307251,482.8454285,0.999997854,751.5806274,478.749176,0.999993443,629.7575684,368.578949,0.999995232,608.6278076,362.2327576,0.999989986
697,725.5411987,483.0441284,0.999999404,754.2674561,473.004425,0.999981701,629.9471436,368.6614685,0.999995112,608.3942261,362.5531921,0.999989271
698,727.6556396,482.7456055,0.999999046,754.4447632,466.4560852,0.999999762,630.6603394,368.9750977,0.999993324,608.4649048,362.7759705,0.999990702
699,727.9247437,481.620636,0.999998748,752.7457275,462.0823364,0.999998212,630.7494507,368.4615479,0.999993503,608.7171631,362.5601807,0.999992371
700,727.5053101,478.5154724,0.99998796,751.7243652,454.9694214,0.99999851,630.4398804,368.4909973,0.99999243,608.8717041,362.5895386,0.999992788
701,727.5524902,474.227417,0.999988317,752.6868896,450.0383606,0.999999881,629.6797485,368.9592896,0.999994278,609.4691162,362.8096008,0.999994397
702,729.5244141,472.7041321,0.999973536,751.135437,447.5655823,0.999998987,629.7697144,369.0475464,0.999995232,608.9362793,363.571106,0.999990046
703,730.0753174,471.4701233,0.999975085,748.3577881,444.5100403,0.999989152,629.4490356,368.8023987,0.999996066,608.6166382,362.9820251,0.99998647
704,729.4302979,468.9281921,0.999995828,746.8907471,440.6229858,0.999977231,629.7368774,368.8470764,0.999996543,608.4751587,362.9350891,0.999979258
705,729.4858398,468.6921692,0.999995053,744.6942749,436.58078,0.999998152,628.6026611,368.6750488,0.999996483,609.1809692,362.4676514,0.999989271
706,728.4019165,468.0422974,0.999995589,743.4616089,434.585083,0.999999285,628.3806152,369.2118835,0.999995232,610.6118164,362.766571,0.999994755
707,728.7452393,465.7617493,0.999985218,742.4713745,432.9815674,0.999999464,628.1464233,369.7834167,0.999996066,611.5593262,362.6233521,0.999994636
708,729.3530884,464.6340332,0.999975204,740.9694824,431.2604675,0.999998808,628.1998291,370.350647,0.999996245,611.6185303,362.5325317,0.999994934
709,728.9493408,463.5281677,0.999962211,741.1668701,429.153595,0.999998629,628.9609375,370.1624756,0.999996901,611.4124146,362.0123901,0.999994874
710,727.8435669,461.9656982,0.999931812,741.2026978,427.4680786,0.999999523,629.3181763,370.1137695,0.999997795,611.2401123,361.5365295,0.999994516
711,727.7772827,460.1471863,0.999950647,741.0438843,427.0393677,0.999999642,629.8995361,370.8287354,0.999997795,611.324646,361.5855103,0.999994576
712,728.5363159,460.2081299,0.999938548,740.8417969,426.202179,0.999999642,629.8984985,370.8381348,0.999997258,611.3909302,361.5939026,0.999995112
713,728.3096924,459.1860657,0.999947608,740.8270874,425.8650513,0.999999642,630.0758057,371.3403015,0.999996662,610.9215698,361.9485474,0.999996185
714,728.6553955,458.2593994,0.99993521,741.0992432,425.2228394,0.999999523,630.2424316,371.1390991,0.999997914,610.1755371,361.8479004,0.999995828
715,729.3061523,458.2505188,0.999923944,740.6783447,424.8175659,0.999999523,629.9793701,372.4760437,0.99999547,611.053894,363.1105347,0.999996662
716,729.7141724,457.916687,0.999893188,740.7473755,424.6089172,0.999999523,629.9066162,372.1123657,0.999996185,610.9577026,363.1244507,0.999996841
717,729.6270142,457.381134,0.999884129,740.3536987,423.703949,0.999999642,629.4179688,372.5539551,0.999994636,610.4656982,363.8753967,0.999996305
718,729.8966675,456.9928589,0.999881148,740.2720337,423.4642944,0.999999762,628.8781128,373.5952759,0.999991357,610.7525635,364.5068054,0.999995947
719,731.1397095,458.2393799,0.999904335,740.1873169,422.4841003,0.999999881,629.9860229,373.2676392,0.99998939,610.637207,364.9874268,0.999995053
720,731.2854614,458.1238098,0.999905646,740.1084595,422.4961243,0.999999881,630.0322266,373.1013794,0.99998641,610.687439,365.2963867,0.999994874
721,731.2644653,457.4017334,0.999907851,740.3859863,422.4862366,0.999999881,630.5731812,373.1428528,0.999987841,610.4649658,365.2218933,0.999994814
722,732.2493286,456.6503296,0.999914467,740.5232544,422.3418884,0.999999881,630.7335205,373.250885,0.999986768,610.628418,365.0857849,0.999995232
723,733.0137329,456.1878662,0.999942422,740.541626,422.2329712,0.999999881,630.3600464,373.3062744,0.999987304,610.4614868,365.2623291,0.999994755
724,733.020813,456.1719055,0.999940991,740.4853516,421.9793396,0.999999881,630.5857544,373.6693726,0.999984622,610.4970703,365.5494385,0.999994636
725,732.8250122,455.3841858,0.999965429,740.913208,421.8473206,0.999999881,630.6129761,373.8312073,0.999986768,611.0222778,365.3532104,0.999994516
726,732.8059082,455.0626526,0.999970913,741.0061035,421.7206421,0.999999881,630.8510742,374.1706238,0.999982536,611.4996338,365.3030701,0.999995053
727,732.9746094,454.5256958,0.999979854,741.2944946,421.6029968,0.999999881,630.989624,374.1298523,0.999986053,611.0662842,365.2198181,0.999994516
728,732.8278809,454.1962891,0.999982774,741.3928223,421.7096252,0.999999881,631.2279663,373.5810242,0.999988198,610.6624756,365.1839294,0.99999404
